element,gameweek,season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,explain,modified
24,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
25,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
26,3,2025-26,90,0,0,0,1,0,0,0,1,0,0,0,4,1.4,2.6,5.0,0.9,1,5,1,7,1,0.03,0.02,0.05,0.52,1,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
27,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
28,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
29,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
30,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
31,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 25, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
32,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
33,3,2025-26,90,0,0,0,3,0,0,0,1,0,1,0,-7,5.8,0.0,0.0,0.6,3,7,0,0,1,0.00,0.00,0.00,2.67,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 3, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
34,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
35,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
36,3,2025-26,73,0,0,0,2,0,0,0,1,0,0,0,-1,6.2,22.3,1.0,3.0,3,1,0,3,1,0.01,0.11,0.12,1.77,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 73, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
37,3,2025-26,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.7,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.38,1,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 7, 'points_modification': 0}]}]",False
38,3,2025-26,90,0,0,0,3,0,0,0,0,0,0,0,3,18.4,14.3,4.0,3.7,5,5,0,5,1,0.00,0.03,0.03,2.67,1,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 3, 'points_modification': 0}]}]",False
39,3,2025-26,83,0,0,0,3,0,0,0,0,0,0,0,6,19.0,38.1,5.0,6.2,6,5,0,6,1,0.09,0.12,0.21,2.29,1,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 83, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 3, 'points_modification': 0}]}]",False
40,3,2025-26,90,0,0,0,3,0,0,0,0,0,0,0,1,14.4,2.1,0.0,1.7,3,2,1,4,1,0.00,0.02,0.02,2.67,1,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 3, 'points_modification': 0}]}]",False
41,3,2025-26,16,0,0,0,1,0,0,0,0,0,0,0,-1,3.4,0.5,0.0,0.4,0,1,1,1,0,0.00,0.00,0.00,0.90,1,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 16, 'points_modification': 0}]}]",False
42,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
43,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
44,3,2025-26,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.7,0.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.38,1,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 6, 'points_modification': 0}]}]",False
45,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
46,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
47,3,2025-26,90,0,0,0,3,0,0,0,0,0,0,0,9,9.4,4.9,21.0,3.5,2,4,1,7,1,0.04,0.04,0.08,2.67,2,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
48,3,2025-26,90,0,0,0,3,0,0,0,0,0,0,0,18,15.6,20.0,17.0,5.3,1,5,1,7,1,0.09,0.05,0.14,2.67,2,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
49,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
50,3,2025-26,45,0,0,0,2,0,0,0,0,0,0,0,7,11.4,34.1,12.0,5.8,1,3,3,7,0,0.01,0.12,0.13,0.95,1,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 45, 'points_modification': 0}]}]",False
51,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
52,3,2025-26,45,0,0,0,0,0,0,0,0,0,0,0,8,9.2,30.8,7.0,4.7,0,2,0,2,1,0.03,0.10,0.13,0.54,1,False,"[{'fixture': 24, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 45, 'points_modification': 0}]}]",False
53,3,2025-26,82,0,0,0,3,0,0,0,0,0,0,0,1,0.0,6.2,5.0,0.9,0,3,0,3,1,0.18,0.02,0.20,2.29,2,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 82, 'points_modification': 0}]}]",False
54,3,2025-26,73,0,0,0,2,0,0,0,0,0,0,0,18,8.0,13.9,0.0,2.2,1,3,2,6,1,0.00,0.12,0.12,1.77,2,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 73, 'points_modification': 0}]}]",False
55,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
56,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
57,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
58,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
59,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
60,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
61,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
62,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
63,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
64,3,2025-26,90,0,0,0,3,0,0,0,0,0,0,0,4,3.8,11.8,43.0,5.9,0,0,1,1,1,0.64,0.04,0.68,2.67,2,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
65,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 21, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
66,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
67,3,2025-26,90,0,0,1,0,0,0,0,1,0,1,0,22,11.2,0.0,0.0,1.1,2,10,0,0,1,0.00,0.00,0.00,0.19,5,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
68,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
69,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
70,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
71,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
72,3,2025-26,90,0,1,1,0,0,0,0,0,0,0,3,42,37.4,10.7,6.0,5.4,12,6,2,14,1,0.14,0.03,0.17,0.19,14,True,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'assists', 'points': 3, 'value': 1, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 3, 'value': 3, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 14, 'points_modification': 0}]}]",False
73,3,2025-26,25,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,0,0,0,0,1,0.00,0.00,0.00,0.00,1,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 25, 'points_modification': 0}]}]",False
74,3,2025-26,90,0,0,1,0,0,0,0,0,0,0,1,24,19.8,19.4,1.0,4.0,4,0,5,9,1,0.01,0.10,0.11,0.19,7,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False
75,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
76,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
77,3,2025-26,64,0,0,1,0,0,0,0,1,0,0,0,17,7.6,0.7,4.0,1.2,5,4,0,5,0,0.00,0.00,0.00,0.19,5,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 64, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 4, 'value': 1, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
78,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
79,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
80,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
81,3,2025-26,9,0,0,0,0,0,0,0,0,0,0,0,1,0.8,3.3,2.0,0.6,0,1,0,1,0,0.00,0.00,0.00,0.07,1,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 9, 'points_modification': 0}]}]",False
82,3,2025-26,90,0,0,1,0,0,0,0,1,0,0,0,4,11.6,23.4,30.0,6.5,0,8,2,10,1,0.21,0.06,0.27,0.19,2,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
83,3,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,6,7.2,0.7,19.0,2.7,4,3,0,7,1,0.08,0.00,0.08,1.54,2,False,"[{'fixture': 28, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
84,3,2025-26,80,0,0,1,0,0,0,0,0,0,0,0,0,4.4,17.3,19.0,4.1,0,2,3,5,1,0.31,0.05,0.36,0.12,3,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 80, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False
85,3,2025-26,90,0,0,1,0,0,0,0,1,0,0,0,14,11.2,1.8,17.0,3.0,3,7,2,12,1,0.03,0.01,0.04,0.19,4,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 12, 'points_modification': 0}]}]",False
86,3,2025-26,63,0,0,1,0,0,0,0,0,0,0,1,24,18.6,25.1,37.0,8.1,0,1,4,5,1,0.34,0.32,0.66,0.01,4,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 63, 'points_modification': 0}, {'identifier': 'clean_sheets', 'points': 1, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False
87,3,2025-26,27,0,0,0,0,0,0,0,0,0,0,0,10,10.4,0.3,2.0,1.3,2,3,4,9,0,0.00,0.00,0.00,0.18,1,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 27, 'points_modification': 0}]}]",False
88,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
89,3,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 29, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
